S3,S7,S10,S2,S4
DERL3,1230.07714335968,4.13074996308092,514.503413491,3.97603213349764e-05,0.000823579114840476
FREM2,63.3558481216608,3144.16280677145,1.68616970051305e-11,0.0306700319905002,3.71799206110944e-07
PDE4B,583.942296525813,80.8804376791184,5.24951886491501,268.102451028444,0.034998508639313
SHANK2,0.00211176750317999,341.63072029356,0.00101784197287986,0.683324227062935,1614.32733841904
EYA2,1812.50378577456,55.3595980172282,280.688063881384,5.11558262116282e-11,8.96334288582045e-05
KIAA0802,648.996154604625,1045.71818043713,5.67122556309891,896.486600415414,724.815298491132
STAG3,1371.05044237123,5.34525663518965e-17,3.51055095402866,3.86707722426169e-14,1.02603137190549e-13
LYPD1,180.052798601871,93.9621280953412,676.702316051115,635.604960750765,120.057534722904
SELE,476.927897468145,100.198098038559,2.75122394987298e-09,2.19092536387162,0.00270482153246818
MAP1A,48.2000711831404,1198.83831315082,0.220493148441616,62.02791119845,83.1071604538307
MAP2,0.00141831234697826,3526.10826427968,0.0376161145011244,0.871829671267514,254.640319844581
TMPRSS2,1520.66276798395,0.899165307206934,0.507500088040045,3.86471228410534e-12,0.000187808297897134
RHOF,627.946642252641,11.0245403467191,889.741774247592,1126.43248451937,89.3271089661775
SEMA6A,1311.71348339048,29.4844531917382,5.88667991813813,202.513886925443,0.00581805482498634
GEM,594.427530652728,471.9076426969,0.108495917883062,232.786643602691,0.233214294066814
RPS28,126.393828934321,269.898344897757,4111.44834079429,31.4224330347085,66.3298019151284
SEMA3B,185.969425055282,2.25609045838858,773.333889171916,473.970414117758,0.0309644620769768
BATF2,1.20877927771672e-07,4.78562025992018e-14,118.615078694258,57.9796858290329,9.3843186750159
FOXA1,1548.1348366266,446.766571958358,0.265596843933246,5.65884576234208e-06,2.96645359868573e-06
HLA-DRB6,422.939057981951,0.000334849827186564,823.541468414593,0.00440892554823157,1.65384417623516
PITX2,302.287133681754,184.471292772681,83.7612564170846,0.271336579477568,562.95955896522
CCNA1,3.74063342084861e-05,1709.13939660167,185.950018462813,673.616674316588,508.045386093246
NEXN,0.61359157728683,0.486065211901754,1.83814432890553,228.027650117515,59.1377409084983
NID2,78.1558319408914,150.65732695401,0.00149743769726212,461.018380871258,83.8419092409843
TPPP,744.24043210176,1567.48146867338,0.144700201444072,744.874147551947,506.113918333886
EMB,436.365098677148,0.00224809321782561,119.174644580957,680.403211529331,18.5993824923709
ZFAND2B,366.221464684726,1.76927748134431,4013.6188905108,47.3976442993834,445.824766764819
CBR3,314.931043927494,2479.51056932073,3051.50016876411,3.37081784832943e-05,60.5093325804087
NXPH4,732.95581921637,1023.74592767589,1602.34797501428,135.699906658694,1077.56672815791
MFI2,983.850464632184,854.755574359002,57.2162493693849,550.752792388257,36.204954365202
CBS,1460.21308940052,901.617954982348,801.14104806272,359.713412172731,0.00149624042132029
HLA-DQA2,692.057790467516,0.0224515781343587,367.73549022164,3.23915665540531e-05,0.291042000385677
TNXB,378.081554930401,429.259059581944,1.13518426789202e-05,3.5822610012e-05,0.0370848649639977
SLC4A11,1130.3401529312,2022.53333990541,299.281143264589,356.759463235044,60.8889190693829
ATP10B,691.937825101437,369.593309965206,1.23009811123112e-13,8.20339922978178e-08,125.286628670528
CREB3L1,406.392258971076,80.8042084522792,378.372851126158,0.181061370419319,0.0700494533984055
RHOBTB3,1129.27291654431,460.3900026081,0.06387803732178,679.375791028174,10.1238861752538
